Id,Host Id,Host Since,Name,Neighbourhood,Property Type,Review Scores Rating (bin),Room Type,Zipcode,Beds,Number Of Reviews,Price,Review Scores Rating
13800,7018154,6/20/2013,Trendy East Village Penthouse Apt,Manhattan,Apartment,100,Entire home/apt,10003,1,2,190,100
13801,7021990,6/20/2013,1BR Lovely East Village Duplex,Manhattan,Apartment,100,Entire home/apt,10009,1,4,245,100
13802,7027240,6/20/2013,Luxury PH 1 Bdr w private terrace,Manhattan,Apartment,,Entire home/apt,10011,1,1,275,
13803,7018179,6/20/2013,Beautiful 1BR apartment in Nolita,Manhattan,Apartment,,Entire home/apt,10012,1,0,200,
13804,7019579,6/20/2013,Adorable 1 bedroom apt in Soho,Manhattan,Apartment,95,Entire home/apt,10012,1,15,285,97
13805,7020798,6/20/2013,Dream Apartment  Greenwich Village,Manhattan,Apartment,100,Entire home/apt,10012,2,5,350,100
13806,7020836,6/20/2013,Peaceful WVillage Studio Penthouse,Manhattan,Apartment,,Entire home/apt,10014,1,0,185,
13807,7022451,6/20/2013,True West Village Experience1 Bdrm,Manhattan,Apartment,95,Entire home/apt,10014,1,24,199,96
13808,7013522,6/20/2013,Upper West Side Studio Charm,Manhattan,Apartment,95,Entire home/apt,10023,1,23,150,96
13809,7015908,6/20/2013,Sunny ArtFilled 2BR on UWS,Manhattan,Apartment,90,Entire home/apt,10024,3,3,249,93
13810,7025354,6/20/2013,NEW LUXURYSTUDIO DOWNTOWN MANHATTAN,Manhattan,Apartment,90,Entire home/apt,10038,2,6,190,90
13811,7026846,6/20/2013,Glorious Chic Upper East Side Apt,Manhattan,Apartment,100,Entire home/apt,10128,1,1,159,100
13812,7025162,6/20/2013,Prime QueensForest Hills apt,Queens,Apartment,,Entire home/apt,11375,1,0,100,
13813,7025354,6/20/2013,NEW LUXURY STUDIO IN FIDI BUILDING,Manhattan,Apartment,,Private room,10038,1,0,240,
13814,7028387,6/20/2013,Your Living Room is the UES,Manhattan,Apartment,90,Private room,10065,1,22,99,94
13815,7039396,6/21/2013,A BEAUTIFUL BROOKLYN WBACKYARD,Brooklyn,House,80,Entire home/apt,11207,2,1,81,80
13816,7041588,6/21/2013,Luxury 1br Fantastic Location,Manhattan,Apartment,90,Entire home/apt,10022,2,47,200,92
13817,7041410,6/21/2013,COMFY  CHIC UWS ONE BEDROOM APT,Manhattan,Apartment,95,Entire home/apt,10025,1,13,175,98
13818,7039329,6/21/2013,Luxury HiRes South Street Seaport,Manhattan,Apartment,,Entire home/apt,10038,1,0,240,
13819,7041731,6/21/2013,Pvte Rm in lovely dupl wfree bikes,Brooklyn,Apartment,,Private room,11205,1,0,95,
13820,7043237,6/21/2013,750Mth Room All Utilities Included,Brooklyn,Apartment,,Private room,11225,1,0,112,
13821,7040374,6/21/2013,Luxe Bed in Carroll Gardens 3BR,Brooklyn,Apartment,100,Private room,11231,1,2,74,100
13822,7031006,6/21/2013,Big sunny bedroom prospect park,Brooklyn,Apartment,,Private room,11238,1,0,59,
13823,7051069,6/22/2013,Spacious 2bd in Prime Williamsburg,Brooklyn,Apartment,,Entire home/apt,11211,2,1,190,
13824,7057894,6/22/2013,Renovated 1BR Brownstone Apt,Brooklyn,Apartment,95,Entire home/apt,11221,1,1,135,97
13825,7050943,6/22/2013,Prospect Heights Lightfilled Loft,Brooklyn,Apartment,90,Entire home/apt,11238,1,13,145,93
13826,7050992,6/22/2013,1 Bedroom Apartment  SoHo  Nolita,Manhattan,Apartment,75,Entire home/apt,10002,1,4,145,75
13827,7048430,6/22/2013,Studio  EXTRAORDINARY location,Manhattan,Apartment,90,Entire home/apt,10011,1,3,160,93
13828,7055547,6/22/2013,Your West Village NYC 1 Bdm Apt,Manhattan,Apartment,95,Entire home/apt,10014,1,14,175,98
13829,7050647,6/22/2013,GREAT studio steps from Central Pk,Manhattan,Apartment,95,Entire home/apt,10023,1,21,175,99
13830,7055212,6/22/2013,Almas Place studio for serenity,Manhattan,Apartment,95,Entire home/apt,10029,1,61,155,97
13831,7051069,6/22/2013,Sunny Bedroom in prime Williamsburg,Brooklyn,Apartment,75,Private room,11211,1,8,110,77
13832,7057608,6/22/2013,Cozy Private Room in Queens,Queens,Apartment,,Private room,11370,1,0,60,
13833,7065810,6/23/2013,HUGE 1BD 5 min to MNHTN,Brooklyn,Apartment,,Entire home/apt,11217,2,0,150,
13834,7076239,6/23/2013,Great location Fort Greene,Brooklyn,Apartment,95,Entire home/apt,11217,3,39,250,95
13835,7072747,6/23/2013,Vintage Apartment in Bedstuy,Brooklyn,Apartment,,Entire home/apt,11233,1,0,118,
13836,7065881,6/23/2013,Brooklyn Home 3 bdr backyardparkin,Brooklyn,House,85,Entire home/apt,11229,3,1,130,85
13837,7065271,6/23/2013,East Village Apartment,Manhattan,Apartment,,Entire home/apt,10003,1,0,120,
13838,7071188,6/23/2013,1BR East VillageAlphabet City,Manhattan,Apartment,85,Entire home/apt,10009,1,13,250,88
13839,7069480,6/23/2013,CUTE Studio in the heart of Chelsea,Manhattan,Apartment,90,Entire home/apt,10011,2,5,250,92
13840,7077897,6/23/2013,Cool bright spacious SOHO 1 bdrm,Manhattan,Apartment,95,Entire home/apt,10013,2,41,235,96
13841,7069178,6/23/2013,Beautiful Upper West Side Apartment,Manhattan,Apartment,,Entire home/apt,10025,3,0,250,
13842,7074531,6/23/2013,1 Room in a 2 Bedroom Available,Bronx,Apartment,,Private room,10456,1,0,680,
13843,7073494,6/23/2013,Williamsburg  Steps from Bedford L,Brooklyn,Apartment,95,Private room,11211,1,32,115,99
13844,7075157,6/23/2013,A cozy room in the heart of Wburg,Brooklyn,Apartment,100,Private room,11211,1,2,89,100
13845,7075157,6/23/2013,A lovely Williamsburg Room Bedford,Brooklyn,Apartment,90,Private room,11211,1,24,95,94
13846,7076772,6/23/2013,Truly Cozy Room in the Slope of Bk,Brooklyn,Apartment,85,Private room,11215,1,16,40,86
13847,7078254,6/23/2013,Big room overlooking Prospect Park,Brooklyn,Apartment,80,Private room,11225,1,1,45,80
13848,7073209,6/23/2013,A Whole Lot Of Magic,Brooklyn,House,,Private room,11217,1,0,133,
13849,7065413,6/23/2013,Nice bedroom  Lower East Side,Manhattan,Apartment,,Private room,10002,1,1,80,
13850,7094504,6/24/2013,Cozy  modern studio in Ft Greene,Brooklyn,Apartment,100,Entire home/apt,11217,1,1,135,100
13851,7096230,6/24/2013,Sunny  Spacious in Park Slope,Brooklyn,Apartment,95,Entire home/apt,11217,1,15,200,98
13852,7085216,6/24/2013,Beautiful Duplex w Garden  Gym,Brooklyn,Apartment,,Entire home/apt,11222,1,0,103,
13853,7097844,6/24/2013,Bright and cosy Greenpoint,Brooklyn,Apartment,,Entire home/apt,11222,2,0,570,
13854,7085156,6/24/2013,Beautiful Light Airy Loft for two,Brooklyn,Apartment,100,Entire home/apt,11237,1,2,90,100
13855,7088466,6/24/2013,Sunny modern 1 bedroom condo,Brooklyn,Condominium,100,Entire home/apt,11238,1,2,145,100
13856,7092157,6/24/2013,Perfect House for the Whole Family,Brooklyn,House,100,Entire home/apt,11218,3,2,299,100
13857,7090408,6/24/2013,Sunny Williamsburg Artists Loft,Brooklyn,Loft,90,Entire home/apt,11211,1,10,190,94
13858,7098925,6/24/2013,Beautiful Studio in Chelsea,Manhattan,Apartment,,Entire home/apt,10001,2,0,250,
13859,7083715,6/24/2013,1 Bedroom Apt in the UWS,Manhattan,Apartment,100,Entire home/apt,10025,1,4,110,100
13860,7093861,6/24/2013,Elegant  Modern Harlem Studio,Manhattan,Apartment,,Entire home/apt,10039,1,0,99,
13861,7078413,6/24/2013,Airy light filled Artist Loft in NY,Manhattan,Loft,95,Entire home/apt,10018,4,8,495,95
13862,7092895,6/24/2013,2BEDS Apt in Colorful Queens NY,Queens,Apartment,100,Entire home/apt,11368,3,1,95,100
13863,7092895,6/24/2013,All Private 2 bedroom apartment,Queens,Apartment,90,Entire home/apt,11385,2,15,100,92
13864,7092895,6/24/2013,Private onebedroom apt,Queens,Apartment,95,Entire home/apt,11385,1,16,90,98
13865,7079175,6/24/2013,Beautiful BedStuy Brownstone Apt,Brooklyn,Apartment,,Private room,11221,1,0,100,
13866,7086731,6/24/2013,Spacious East Village Apartment,Manhattan,Apartment,90,Private room,10009,1,7,75,94
13867,7088567,6/24/2013,FURNISHED ROOM NEAR BRYANT PARK,Manhattan,Apartment,,Private room,10018,1,0,85,
13868,7088567,6/24/2013,HUGE ROOM FOR RENT NEAR TIME SQUARE,Manhattan,Apartment,,Private room,10018,1,0,99,
13869,7089676,6/24/2013,beautiful ROOM in a beautiful APT,Manhattan,Apartment,100,Private room,10022,1,18,180,100
13870,7078413,6/24/2013,Private bedroom 2 in NY Artist loft,Manhattan,Loft,95,Private room,10018,2,43,180,96
13871,7078413,6/24/2013,Private bedroom in NY Artist loft,Manhattan,Loft,95,Private room,10018,1,30,180,95
13872,7107154,6/25/2013,Large Sunny 1 BR GREENPOINT,Brooklyn,Apartment,,Entire home/apt,11222,1,0,175,
13873,7113236,6/25/2013,East Village OneBedroom,Manhattan,Apartment,90,Entire home/apt,10003,1,28,199,94
13874,7108710,6/25/2013,Luxury building in Manhattan,Manhattan,Apartment,100,Entire home/apt,10009,2,1,142,100
13875,7118541,6/25/2013,2 FULL LUXURY ROOMS IN MANHATTAN NY,Manhattan,Apartment,85,Entire home/apt,10009,2,45,375,89
13876,7105484,6/25/2013,Brand New Gramercy Jr 1 Bed Room,Manhattan,Apartment,85,Entire home/apt,10010,2,16,177,88
13877,7112529,6/25/2013,Cozy Studio in Chelsea,Manhattan,Apartment,95,Entire home/apt,10011,1,8,140,95
13878,7108915,6/25/2013,Charming Studio Apartment in SoHo,Manhattan,Apartment,,Entire home/apt,10013,1,0,180,
13879,7106750,6/25/2013,Penthouse Duplex with Private Roof,Manhattan,Apartment,85,Entire home/apt,10014,2,3,350,87
13880,7112116,6/25/2013,Renovated 2 Bedroom Hells Kitchen,Manhattan,Apartment,90,Entire home/apt,10019,2,30,399,90
13881,7102279,6/25/2013,1 Bdrm Great Location SUPER BOWL,Manhattan,Apartment,,Entire home/apt,10023,1,0,500,
13882,7107039,6/25/2013,Impeccably Decorated Harlem Apt,Manhattan,Apartment,,Entire home/apt,10030,1,0,225,
13883,7107807,6/25/2013,Amazing Private Room Brooklyn NYC,Brooklyn,Apartment,90,Private room,11238,1,45,115,94
13884,7108862,6/25/2013,Cosy Williamsburg,Brooklyn,Apartment,90,Private room,11249,1,2,75,90
13885,7117174,6/25/2013,Pretty Apt Convenient EV location,Manhattan,Apartment,90,Private room,10009,1,18,99,91
13886,7114723,6/25/2013,Large Clean room Downtown,Manhattan,Apartment,90,Private room,10013,1,40,96,92
13887,7106750,6/25/2013,Private Suite  West Village Duplex,Manhattan,Apartment,100,Private room,10014,1,2,175,100
13888,7112116,6/25/2013,Newly Renovated HOT NEIGHBORHOOD,Manhattan,Apartment,100,Private room,10019,1,12,179,100
13889,7101220,6/25/2013,Furnished Sublet Manhattan Harlem,Manhattan,Apartment,60,Private room,10029,1,1,40,60
13890,7118658,6/25/2013,177st Manhattan,Manhattan,Apartment,,Private room,10033,1,0,78,
13891,7136700,6/26/2013,Great Flat in Historic Brownstone,Brooklyn,Apartment,75,Entire home/apt,11213,2,39,115,77
13892,7125313,6/26/2013,Magic 19th century gem Park Slope,Brooklyn,Apartment,100,Entire home/apt,11215,4,2,195,100
13893,7136642,6/26/2013,Spacious Apartment on Lovely Block,Brooklyn,Apartment,100,Entire home/apt,11231,1,1,200,100
13894,7127362,6/26/2013,Wonderful bright Brooklyn apt,Brooklyn,Apartment,85,Entire home/apt,11238,2,4,130,85
13895,7134391,6/26/2013,Huge Family Oasis in top location,Brooklyn,House,95,Entire home/apt,11211,4,21,550,96
13896,7134540,6/26/2013,Spacious 1 br sunny apartment,Manhattan,Apartment,,Entire home/apt,10002,1,0,180,
13897,7138163,6/26/2013,GORGEOUS SUNNY LOFT w 15 WINDOWS,Manhattan,Apartment,95,Entire home/apt,10002,3,10,465,97
13898,7137253,6/26/2013,East Village quirky apartment,Manhattan,Apartment,70,Entire home/apt,10009,1,7,220,72
13899,7125290,6/26/2013,Large Luxury 1BR in SoHoNolita,Manhattan,Apartment,100,Entire home/apt,10012,2,4,250,100
13900,7125872,6/26/2013,Meatpacking District Large Loft,Manhattan,Apartment,90,Entire home/apt,10014,1,4,250,90
13901,7134810,6/26/2013,Spacious sunny convenient studio,Manhattan,Apartment,90,Entire home/apt,10016,1,2,165,90
13902,7126752,6/26/2013,Summer Vacation Special,Manhattan,Apartment,20,Entire home/apt,10030,1,1,150,20
13903,7132948,6/26/2013,Spacious  sunny 1BR in W Harlem,Manhattan,Apartment,100,Entire home/apt,10032,1,2,110,100
13904,7126843,6/26/2013,Modern Studio in LIC,Queens,Apartment,,Entire home/apt,11101,1,0,100,
13905,7130382,6/26/2013,NYC  furnished room  Greenpoint,Brooklyn,Apartment,,Private room,11222,1,0,60,
13906,7136867,6/26/2013,Simple Sweet in prime Bushwick,Brooklyn,Apartment,,Private room,11237,1,0,35,
13907,7136700,6/26/2013,Lovely Guestroom in Brownstone,Brooklyn,House,90,Private room,11213,1,17,65,92
13908,7136700,6/26/2013,Spacious Guest Room in Brownstone,Brooklyn,House,90,Private room,11213,1,12,85,90
13909,7132012,6/26/2013,Penthouse Loft with Empire Views,Manhattan,Apartment,90,Private room,10010,1,33,150,94
13910,7126752,6/26/2013,Bohemian Chic in Harlem,Manhattan,Apartment,95,Private room,10030,1,9,55,97
13911,7126752,6/26/2013,Boho Chic Harlem,Manhattan,Apartment,80,Private room,10030,1,3,65,80
13912,7126752,6/26/2013,PRIVATE BEDROOM FEMALES ONLY,Manhattan,Apartment,85,Private room,10030,2,31,55,86
13913,7132528,6/26/2013,Lovely Room by Central ParkMetro,Manhattan,Apartment,90,Private room,10128,1,15,111,93
13914,7130500,6/26/2013,Furnished Studio in Flushing NYC,Queens,House,95,Private room,11355,1,8,54,95
13915,7139159,6/26/2013,Shared space in North Williamsburg,Brooklyn,Apartment,85,Shared room,11211,1,4,65,85
13916,7125290,6/26/2013,SofaAir Mattress Prime Nolita Apt,Manhattan,Apartment,,Shared room,10012,1,0,50,
13917,7155183,6/27/2013,Huge one bedroom apartment,Brooklyn,Apartment,,Entire home/apt,11216,1,0,115,
13918,7157099,6/27/2013,Beautiful 1200 sf 2 bedroom apt,Brooklyn,Apartment,100,Entire home/apt,11226,3,1,140,100
13919,7150098,6/27/2013,Sex  the City apartment,Manhattan,Apartment,85,Entire home/apt,10014,3,19,200,87
13920,7154883,6/27/2013,Charming West Village 1 Bedroom,Manhattan,Apartment,95,Entire home/apt,10014,1,4,300,95
13921,7141246,6/27/2013,First Floor 2 BR private patio,Manhattan,Apartment,,Entire home/apt,10016,5,0,360,
13922,7141246,6/27/2013,PremierHomePatio TimesSquare 8mins,Manhattan,Apartment,80,Entire home/apt,10016,4,5,475,82
13923,7140856,6/27/2013,Romance and the city,Manhattan,Apartment,95,Entire home/apt,10022,1,34,237,95
13924,7156474,6/27/2013,Bright new studio in heart of LIC,Queens,Apartment,,Entire home/apt,11101,1,0,175,
13925,7140363,6/27/2013,Charming 1BD in heart of Astoria,Queens,Apartment,85,Entire home/apt,11102,2,7,90,86
13926,7147978,6/27/2013,big sunny loft in bushwick,Brooklyn,Apartment,85,Private room,11237,1,9,71,87
13927,7140931,6/27/2013,Rustic  Eclectic Bushwick Home,Brooklyn,House,100,Private room,11221,1,3,60,100
13928,7152267,6/27/2013,CHEAP Private Room in Chelsea,Manhattan,Apartment,,Private room,10011,1,0,80,
13929,7155609,6/27/2013,Privat room available 4 days min,Manhattan,Apartment,90,Private room,10031,1,2,45,90
13930,7153965,6/27/2013,Large bedroom in 3BR New Building,Manhattan,Apartment,90,Private room,10035,1,2,45,90
13931,7169396,6/28/2013,Modern 1 Bedroom with Character,Brooklyn,Apartment,95,Entire home/apt,11211,1,33,195,98
13932,7173713,6/28/2013,Modern Apartment mesmerizing views,Brooklyn,Apartment,,Entire home/apt,11249,1,0,150,
13933,7167322,6/28/2013,Large apartment in the LES,Manhattan,Apartment,,Entire home/apt,10002,3,0,250,
13934,7165563,6/28/2013,Gramercy apartment,Manhattan,Apartment,90,Entire home/apt,10010,2,7,145,94
13935,7164658,6/28/2013,Luxury Apartment in the Sky,Manhattan,Apartment,,Entire home/apt,10011,2,0,900,
13936,7169746,6/28/2013,Nice cozy apartment by Central Park,Manhattan,Apartment,,Entire home/apt,10028,2,1,215,
13937,7171571,6/28/2013,Sunshine  Cozy Bedtime in Brooklyn,Brooklyn,Apartment,100,Private room,11206,1,2,52,100
13938,7171734,6/28/2013,Private Room in Luxury Condo,Brooklyn,Apartment,90,Private room,11206,1,17,95,93
13939,7159349,6/28/2013,Beautiful room with large windows,Brooklyn,Apartment,,Private room,11222,1,0,75,
13940,7170029,6/28/2013,Spacious Room in Bushwick Brooklyn,Brooklyn,Apartment,80,Private room,11237,1,1,50,80
13941,7170533,6/28/2013,A Place Like Home Just For You,Brooklyn,Bed & Breakfast,90,Private room,11210,2,1,125,91
13942,7169833,6/28/2013,Heart of the East Village Fits 2,Manhattan,Apartment,90,Private room,10003,1,10,100,90
13943,7172407,6/28/2013,Room in Penthouse Terrace Apt,Manhattan,Apartment,,Private room,10009,1,0,200,
13944,7165671,6/28/2013,Soho Loft for ChristmasNew Years,Manhattan,Apartment,,Private room,10013,2,0,200,
13945,7182520,6/29/2013,GREAT APARTMENT IN BED STUY,Brooklyn,Apartment,100,Entire home/apt,11216,1,1,100,100
13946,7178784,6/29/2013,Modern Steps to Subway  Sleeps 4,Brooklyn,House,85,Entire home/apt,11216,3,3,175,87
13947,7187069,6/29/2013,Livework space garden  parking,Brooklyn,Loft,85,Entire home/apt,11206,3,16,140,85
13948,7183829,6/29/2013,Spacious 2BR in East Village,Manhattan,Apartment,,Entire home/apt,10009,4,0,380,
13949,7188852,6/29/2013,Home Sweet Harlem,Manhattan,Apartment,95,Entire home/apt,10035,1,4,110,95
13950,7181895,6/29/2013,Luxury 1BD 15 Bath In UES in NYC,Manhattan,Apartment,80,Entire home/apt,10075,2,2,350,80
13951,7179629,6/29/2013,POPUPTOWN  Loft Like Studio LEX,Manhattan,Apartment,90,Entire home/apt,10128,1,64,162,93
13952,7180548,6/29/2013,Do or Die BedStuy,Brooklyn,Apartment,100,Private room,11221,1,5,45,100
13953,7182609,6/29/2013,Beautiful Bedroom  Winter Getaway,Brooklyn,Apartment,,Private room,11237,1,0,45,
13954,7180165,6/29/2013,Prime Location CleanPrivate room,Manhattan,Apartment,90,Private room,10001,1,71,74,94
13955,7183243,6/29/2013,Private Room  Upper West Side,Manhattan,Apartment,95,Private room,10025,1,42,153,97
13956,7182180,6/29/2013,Doorman Bldg Sunny Huge Quiet Rm,Manhattan,Apartment,90,Private room,10033,1,5,77,90
13957,7182180,6/29/2013,Sunny Huge Quiet Room Doorman Bld,Manhattan,Apartment,100,Private room,10033,1,1,105,100
13958,7195403,6/30/2013,Gorgeous Apt in Prime Williamsburg,Brooklyn,Apartment,80,Entire home/apt,11211,1,6,147,83
13959,7196433,6/30/2013,Williamsburg LoftAmazing Views,Brooklyn,Apartment,,Entire home/apt,11211,1,1,250,
13960,7203997,6/30/2013,Stunning townhouse in Park Slope,Brooklyn,House,100,Entire home/apt,11215,6,4,700,100
13961,7189336,6/30/2013,Chez Lilounette,Manhattan,Apartment,90,Entire home/apt,10009,2,3,200,93
13962,7194230,6/30/2013,Luxury Apt w Amazing Amenities,Manhattan,Apartment,,Entire home/apt,10011,1,0,300,
13963,7196556,6/30/2013,HUGE Studio Apt at Chelsea,Manhattan,Apartment,80,Entire home/apt,10011,1,1,150,80
13964,7202402,6/30/2013,1785 The Oldest House in New York,Manhattan,Apartment,100,Entire home/apt,10013,3,4,550,100
13965,7201470,6/30/2013,Clean  spacious studio near the UN,Manhattan,Apartment,100,Entire home/apt,10017,2,2,120,100
13966,7200082,6/30/2013,Upper East Side  Central Park,Manhattan,Apartment,95,Entire home/apt,10075,1,23,175,95
13967,7205838,6/30/2013,Luxury 1BR w Rooftop,Queens,Apartment,,Entire home/apt,11106,1,0,120,
13968,7195403,6/30/2013,Heart of Williamsburg,Brooklyn,Apartment,95,Private room,11211,1,14,97,97
13969,7195638,6/30/2013,Spacious 1bdrm with Private bath,Brooklyn,Apartment,,Private room,11216,1,0,70,
13970,7207262,6/30/2013,Brooklyn Flatlands Oasis,Brooklyn,House,,Private room,11234,1,0,80,
13971,7202390,6/30/2013,Spacious Chelsea Private Bedroom,Manhattan,Apartment,,Private room,10011,1,0,195,
13972,7207602,6/30/2013,Spacious UWS Loft Near Central Park,Manhattan,Apartment,90,Shared room,10023,1,42,95,90
13973,7223285,7/1/2013,Beautiful 2 bedroom Apartment,Brooklyn,Apartment,85,Entire home/apt,11206,3,41,185,89
13974,7226737,7/1/2013,PRIME Luxury Apt Bedford L Stop,Brooklyn,Apartment,100,Entire home/apt,11211,1,4,160,100
13975,7228995,7/1/2013,Sunny Cozy 2BD Crown Heights,Brooklyn,Apartment,90,Entire home/apt,11233,2,23,140,92
13976,7221450,7/1/2013,Charmingcozy 1BR in heart of LES,Manhattan,Apartment,95,Entire home/apt,10002,1,43,145,97
13977,7225691,7/1/2013,2Br in the middle of LES SoHo,Manhattan,Apartment,60,Entire home/apt,10002,2,2,250,60
13978,7227234,7/1/2013,East Village NYC Amazing Studio,Manhattan,Apartment,90,Entire home/apt,10009,1,55,125,93
13979,7227234,7/1/2013,SOHO Greenwich Village 1 BedRoom,Manhattan,Apartment,95,Entire home/apt,10012,2,18,195,96
13980,7229288,7/1/2013,Charming West Village studio,Manhattan,Apartment,85,Entire home/apt,10014,1,6,185,87
13981,7220851,7/1/2013,Studio Hilton Grand Vacation,Manhattan,Apartment,,Entire home/apt,10019,1,0,400,
13982,7227234,7/1/2013,Upper East Side Luxury Apartment,Manhattan,Apartment,95,Entire home/apt,10021,2,40,125,95
13983,7227234,7/1/2013,Upper East Side SUNNY STUDIO New,Manhattan,Apartment,90,Entire home/apt,10021,2,58,145,94
13984,7219571,7/1/2013,LIVE LIKE A KING IN THIS 3BR APT,Manhattan,Apartment,,Entire home/apt,10035,3,0,295,
13985,7228390,7/1/2013,Big Downtown Manhattan apartment,Manhattan,Apartment,95,Entire home/apt,10038,1,10,130,98
13986,7213402,7/1/2013,Subletting my cute room,Manhattan,Apartment,100,Private room,10002,1,1,70,100
13987,7225691,7/1/2013,Room in the middle of LES SoHo,Manhattan,Apartment,85,Private room,10002,1,61,115,89
13988,7220381,7/1/2013,Quiet Escape from the bustling City,Manhattan,Apartment,90,Private room,10030,2,31,75,92
13989,7227924,7/1/2013,Spacious Apt 1 block from subway,Manhattan,Apartment,60,Private room,10031,1,1,55,60
13990,7227924,7/1/2013,Spacious apt 1 block from subway,Manhattan,Apartment,100,Private room,10031,1,1,60,100
13991,7221165,7/1/2013,1 large bedroom HARLEMNYCterrace,Manhattan,Apartment,95,Private room,10039,2,82,65,96
13992,7218734,7/1/2013,1 Bed 1 Bath available 96 and 2nd,Manhattan,Apartment,,Private room,10128,1,0,120,
13993,7223312,7/1/2013,Exceptional Amenities and Location,Manhattan,Apartment,,Shared room,10024,1,0,99,
13994,7239685,7/2/2013,Large 1 BR 12 block to exp train,Brooklyn,Apartment,80,Entire home/apt,11213,2,2,90,80
13995,7229763,7/2/2013,Large Tasteful 2BR near subway,Brooklyn,Apartment,85,Entire home/apt,11226,2,4,135,85
13996,7239125,7/2/2013,Large bright 2bedroom Bushwick Brooklyn,Brooklyn,Apartment,80,Entire home/apt,11237,2,1,175,80
13997,7250241,7/2/2013,Cozy Apartment in ChinatownLES,Manhattan,Apartment,85,Entire home/apt,10002,1,3,120,87
13998,7244433,7/2/2013,Have more fun in the East Village,Manhattan,Apartment,90,Entire home/apt,10003,1,6,225,93
13999,7248604,7/2/2013,Light  Bright in Manhattan,Manhattan,Apartment,,Entire home/apt,10003,1,0,179,
14000,7245580,7/2/2013,Spacious 1Br in Prime Location,Manhattan,Apartment,90,Entire home/apt,10009,1,29,201,90
14001,7244433,7/2/2013,Best location convenience  FUN,Manhattan,Apartment,90,Entire home/apt,10011,1,10,250,92
14002,7237889,7/2/2013,Weekend Sublet Aug 21 22 23,Manhattan,Apartment,,Entire home/apt,10016,1,0,155,
14003,7232892,7/2/2013,Manhattan apartment on Central Park,Manhattan,Apartment,,Entire home/apt,10025,1,0,260,
14004,7249636,7/2/2013,COZY UES STUDIO APT,Manhattan,Apartment,,Entire home/apt,10065,1,0,165,
14005,7249636,7/2/2013,COZY 2 BEDROOM APARTMENT,Manhattan,Apartment,80,Entire home/apt,10075,2,17,165,84
14006,7249737,7/2/2013,NYC Spacious 1BD  Garden Apt Oasis,Manhattan,Apartment,85,Entire home/apt,10128,1,16,199,89
14007,7240751,7/2/2013,Sunny Private Room in Brooklyn,Brooklyn,Apartment,95,Private room,11213,1,28,65,99
14008,7236564,7/2/2013,Chez Humphries,Brooklyn,Apartment,85,Private room,11221,1,6,67,87
14009,7239125,7/2/2013,Large bright 1bedroom Bushwick Bk,Brooklyn,Apartment,,Private room,11237,1,1,80,
14010,7239817,7/2/2013,Townhouse on Quiet Treelined Block,Brooklyn,House,,Private room,11225,1,0,150,
14011,7238334,7/2/2013,Private Bedroom in Cozy Loft,Brooklyn,Loft,100,Private room,11222,1,1,110,100
14012,7251771,7/2/2013,Master bedroom in modernclean apt,Manhattan,Apartment,,Private room,10009,1,0,125,
14013,7251771,7/2/2013,Stay in NYCs East Village,Manhattan,Apartment,100,Private room,10009,1,2,95,100
14014,7249548,7/2/2013,Charming Private Bedroom in Nolita,Manhattan,Apartment,90,Private room,10012,1,10,105,91
14015,7251200,7/2/2013,Private Bedroom at Grenwich Village,Manhattan,Apartment,100,Private room,10012,1,4,110,100
14016,7251005,7/2/2013,Private Room w view of Hudson,Manhattan,Apartment,90,Private room,10031,1,16,70,93
14017,7241732,7/2/2013,Master Bedroom 10 min to Manhattan,Queens,Apartment,,Private room,11377,0,0,150,
14018,7229636,7/2/2013,Yankees Stadium in the bronx,Bronx,Apartment,,Shared room,10451,1,0,90,
14019,7259456,7/3/2013,Gorgeous loft in prime location,Brooklyn,Apartment,95,Entire home/apt,11211,1,14,180,96
14020,7271300,7/3/2013,Entire 3 bedroom Apt in LES NY,Manhattan,Apartment,,Entire home/apt,10002,3,0,450,
14021,7262485,7/3/2013,NY Penthouse loft with huge terrace,Manhattan,Apartment,100,Entire home/apt,10016,1,1,200,100
14022,7271015,7/3/2013,Quiet Artsy prewar apt treelined st,Manhattan,Apartment,85,Entire home/apt,10025,2,21,250,89
14023,7265110,7/3/2013,Apartment in New York Manhattan,Manhattan,Apartment,85,Entire home/apt,10027,1,12,100,88
14024,7253422,7/3/2013,Cozy Studio in Historic Brownstone,Manhattan,Apartment,100,Entire home/apt,10031,1,3,76,100
14025,7257731,7/3/2013,Holiday in Manhattan Great Views,Manhattan,Apartment,100,Entire home/apt,10040,1,1,99,100
14026,7266554,7/3/2013,Trendy Penthouse Chelsea Loft,Manhattan,Loft,90,Entire home/apt,10001,2,38,300,91
14027,7252535,7/3/2013,Queen Bed Ideal Room and Location,Brooklyn,Apartment,95,Private room,11211,1,7,90,97
14028,7272330,7/3/2013,Quiet  Big Bedroom near the Subway,Brooklyn,Apartment,80,Private room,11216,1,4,45,80
14029,7256281,7/3/2013,Large Queen Bedroom in East Village,Manhattan,Apartment,95,Private room,10003,1,28,159,98
14030,7261991,7/3/2013,Bright Gramercy Apartment,Manhattan,Apartment,,Private room,10010,1,0,225,
14031,7261991,7/3/2013,My sanctuary Feb availability,Manhattan,Apartment,,Private room,10010,1,0,225,
